race_index,year,F2_champion,Former_F1_World_Champion,Nationality,home_race,constructorId,engine_manufacturer,constructor_nationality,starting_grid_position,points_in_previous_race,fastest_lap_from_last_race,laps_in_previous_race,race_win,constructorId_points_at_stage_of_season,driver_points_at_stage_of_season
238,2008,1,0,German,0,2,BMW,German,9,0.0,79005,67.0,0,135.0,60.0
238,2008,0,0,Japanese,0,3,Toyota,British,17,0.0,80004,66.0,0,26.0,9.0
238,2008,1,1,German,0,3,Toyota,British,14,0.0,80005,67.0,0,26.0,17.0
238,2008,0,0,Brazilian,0,4,Renault,French,10,5.0,Not Found,67.0,0,72.0,19.0
238,2008,0,1,Spanish,0,4,Renault,French,4,10.0,79001,67.0,0,72.0,53.0
238,2008,1,0,French,0,5,Ferrari,Italian,8,0.0,Not Found,67.0,0,34.0,4.0
238,2008,0,1,German,0,5,Ferrari,Italian,6,3.0,80006,67.0,0,34.0,30.0
238,2008,0,1,Finnish,0,6,Ferrari,Italian,2,6.0,Not Found,67.0,0,156.0,69.0
238,2008,0,0,Brazilian,0,6,Ferrari,Italian,3,2.0,78004,67.0,0,156.0,87.0
238,2008,0,0,Italian,0,7,Toyota,Japanese,7,4.0,80005,67.0,0,52.0,30.0
238,2008,1,0,German,0,7,Toyota,Japanese,12,0.0,80003,6.0,0,52.0,22.0
238,2008,0,0,Australian,0,9,Renault,Austrian,16,1.0,80008,67.0,0,29.0,21.0
238,2008,0,0,British,0,9,Renault,Austrian,15,0.0,Not Found,0.0,0,29.0,8.0
238,2008,0,0,German,0,10,Ferrari,Indian,19,0.0,81002,8.0,0,0.0,0.0
238,2008,0,0,Italian,0,10,Ferrari,Indian,20,0.0,82006,21.0,0,0.0,0.0
238,2008,0,1,British,0,11,Honda,Japanese,18,0.0,81008,66.0,0,14.0,3.0
238,2008,0,0,Brazilian,0,11,Honda,Japanese,13,0.0,81006,66.0,0,14.0,11.0
239,2008,0,0,Finnish,0,1,Mercedes,British,5,0.0,97003,49.0,0,151.0,53.0
239,2008,1,1,British,0,1,Mercedes,British,4,10.0,96003,56.0,0,151.0,98.0
239,2008,0,0,Polish,0,2,BMW,German,13,3.0,97009,56.0,0,135.0,75.0
239,2008,1,0,German,0,2,BMW,German,8,4.0,96005,56.0,0,135.0,60.0
239,2008,1,1,German,0,3,Toyota,British,18,0.0,97002,55.0,0,26.0,17.0
239,2008,0,0,Japanese,0,3,Toyota,British,16,0.0,98000,56.0,0,26.0,9.0
239,2008,0,0,Brazilian,1,4,Renault,French,11,1.0,Not Found,56.0,0,80.0,19.0
239,2008,0,1,Spanish,0,4,Renault,French,6,5.0,97007,56.0,0,80.0,61.0
239,2008,0,1,German,0,5,Ferrari,Italian,7,0.0,97002,56.0,0,39.0,35.0
239,2008,1,0,French,0,5,Ferrari,Italian,9,0.0,Not Found,56.0,0,39.0,4.0
239,2008,0,1,Finnish,0,6,Ferrari,Italian,3,6.0,Not Found,56.0,0,172.0,75.0
239,2008,0,0,Brazilian,1,6,Ferrari,Italian,1,8.0,97006,56.0,1,172.0,97.0
239,2008,0,0,Italian,0,7,Toyota,Japanese,2,0.0,160006,2.0,0,56.0,31.0
239,2008,1,0,German,0,7,Toyota,Japanese,10,2.0,97007,56.0,0,56.0,25.0
239,2008,0,0,British,0,9,Renault,Austrian,14,0.0,98008,56.0,0,29.0,8.0
239,2008,0,0,Australian,0,9,Renault,Austrian,12,0.0,98007,56.0,0,29.0,21.0
239,2008,0,0,German,0,10,Ferrari,Indian,20,0.0,100007,13.0,0,0.0,0.0
239,2008,0,0,Italian,0,10,Ferrari,Indian,19,0.0,98004,55.0,0,0.0,0.0
239,2008,0,1,British,0,11,Honda,Japanese,17,0.0,98008,55.0,0,14.0,3.0
239,2008,0,0,Brazilian,1,11,Honda,Japanese,15,0.0,98008,56.0,0,14.0,11.0
240,2009,1,1,British,0,1,Mercedes,British,18,4.0,74002,71.0,0,0.0,0.0
240,2009,0,0,Finnish,0,1,Mercedes,British,12,2.0,74002,71.0,0,0.0,0.0
240,2009,0,0,Polish,0,2,BMW,German,4,0.0,74004,70.0,0,0.0,0.0
240,2009,1,0,German,0,2,BMW,German,9,0.0,75007,70.0,0,0.0,0.0
240,2009,0,0,Japanese,0,3,Toyota,British,11,0.0,76009,69.0,0,3.0,0.0
240,2009,1,1,German,0,3,Toyota,British,5,0.0,75009,70.0,0,3.0,3.0
240,2009,0,0,Brazilian,0,4,Renault,French,14,0.0,Not Found,0.0,0,4.0,0.0
240,2009,0,1,Spanish,0,4,Renault,French,10,8.0,74002,71.0,0,4.0,4.0
240,2009,0,0,Swiss,0,5,Ferrari,Italian,13,,,,0,3.0,2.0
240,2009,1,0,French,0,5,Ferrari,Italian,17,0.0,Not Found,70.0,0,3.0,1.0
240,2009,0,0,Brazilian,0,6,Ferrari,Italian,6,10.0,74007,71.0,0,0.0,0.0
240,2009,0,1,Finnish,0,6,Ferrari,Italian,7,6.0,Not Found,71.0,0,0.0,0.0
240,2009,0,0,Italian,0,7,Toyota,Japanese,20,1.0,74002,71.0,0,11.0,6.0
240,2009,1,0,German,0,7,Toyota,Japanese,19,3.0,74001,71.0,0,11.0,5.0
240,2009,0,0,Australian,1,9,Renault,Austrian,8,0.0,75000,71.0,0,0.0,0.0
240,2009,0,1,German,0,9,Renault,Austrian,3,5.0,74002,71.0,0,0.0,0.0
240,2009,0,0,Italian,0,10,Mercedes,Indian,15,0.0,75002,69.0,0,0.0,0.0
240,2009,0,0,German,0,10,Mercedes,Indian,16,0.0,76008,69.0,0,0.0,0.0
240,2009,0,1,British,0,23,Mercedes,British,1,0.0,75008,70.0,1,18.0,10.0
240,2009,0,0,Brazilian,0,23,Mercedes,British,2,0.0,75004,70.0,0,18.0,8.0
241,2009,0,0,Finnish,0,1,Mercedes,British,14,0.0,Not Found,0.0,0,1.0,0.0
241,2009,1,1,British,0,1,Mercedes,British,12,0.0,89000,58.0,0,1.0,1.0
241,2009,0,0,Polish,0,2,BMW,German,6,0.0,88000,55.0,0,4.0,0.0
241,2009,1,0,German,0,2,BMW,German,10,0.0,88003,58.0,0,4.0,4.0
241,2009,0,0,Japanese,0,3,Toyota,British,11,0.0,90009,17.0,0,3.5,0.0
241,2009,1,1,German,0,3,Toyota,British,4,3.0,88007,58.0,0,3.5,3.5
241,2009,0,0,Brazilian,0,4,Renault,French,17,0.0,Not Found,24.0,0,4.0,0.0
241,2009,0,1,Spanish,0,4,Renault,French,9,4.0,89007,58.0,0,4.0,4.0
241,2009,0,0,Swiss,0,5,Ferrari,Italian,20,2.0,Not Found,58.0,0,3.0,2.0
241,2009,1,0,French,0,5,Ferrari,Italian,15,1.0,Not Found,58.0,0,3.0,1.0
241,2009,0,0,Brazilian,0,6,Ferrari,Italian,16,0.0,89001,45.0,0,0.0,0.0
241,2009,0,1,Finnish,0,6,Ferrari,Italian,7,0.0,Not Found,55.0,0,0.0,0.0
241,2009,0,0,Italian,0,7,Toyota,Japanese,2,6.0,89009,58.0,0,16.5,8.5
241,2009,1,0,German,0,7,Toyota,Japanese,3,5.0,88004,58.0,0,16.5,8.0
241,2009,0,1,German,0,9,Renault,Austrian,13,0.0,88001,56.0,0,1.5,0.0
241,2009,0,0,Australian,0,9,Renault,Austrian,5,0.0,89005,57.0,0,1.5,1.5
241,2009,0,0,Italian,0,10,Mercedes,Indian,18,0.0,89000,58.0,0,0.0,0.0
241,2009,0,0,German,0,10,Mercedes,Indian,19,0.0,89009,58.0,0,0.0,0.0
241,2009,0,0,Brazilian,0,23,Mercedes,British,8,8.0,89001,58.0,0,25.0,10.0
241,2009,0,1,British,0,23,Mercedes,British,1,10.0,88000,58.0,1,25.0,15.0
242,2009,1,1,British,0,1,Mercedes,British,9,1.0,99001,31.0,0,8.0,4.0
242,2009,0,0,Finnish,0,1,Mercedes,British,12,0.0,Not Found,0.0,0,8.0,4.0
242,2009,0,0,Polish,0,2,BMW,German,17,0.0,Not Found,1.0,0,4.0,0.0
242,2009,1,0,German,0,2,BMW,German,11,4.0,99001,31.0,0,4.0,4.0
242,2009,1,1,German,0,3,Toyota,British,7,0.5,98006,31.0,0,3.5,3.5
242,2009,0,0,Japanese,0,3,Toyota,British,14,0.0,99004,31.0,0,3.5,0.0
242,2009,0,0,Brazilian,0,4,Renault,French,16,0.0,Not Found,31.0,0,4.0,0.0
242,2009,0,1,Spanish,0,4,Renault,French,2,0.0,99000,31.0,0,4.0,4.0
242,2009,0,0,Swiss,0,5,Ferrari,Italian,10,0.0,Not Found,30.0,0,4.0,3.0
242,2009,1,0,French,0,5,Ferrari,Italian,15,0.0,Not Found,31.0,0,4.0,1.0
242,2009,0,0,Brazilian,0,6,Ferrari,Italian,13,0.0,99003,31.0,0,0.0,0.0
242,2009,0,1,Finnish,0,6,Ferrari,Italian,8,0.0,Not Found,31.0,0,0.0,0.0
242,2009,0,0,Italian,0,7,Toyota,Japanese,6,2.5,98006,31.0,0,18.5,8.5
242,2009,1,0,German,0,7,Toyota,Japanese,19,3.0,99004,31.0,0,18.5,10.0
242,2009,0,1,German,0,9,Renault,Austrian,1,0.0,98004,30.0,1,19.5,10.0
242,2009,0,0,Australian,0,9,Renault,Austrian,3,1.5,98007,31.0,0,19.5,9.5
242,2009,0,0,Italian,0,10,Mercedes,Indian,20,0.0,99004,29.0,0,0.0,0.0
242,2009,0,0,German,0,10,Mercedes,Indian,18,0.0,99005,30.0,0,0.0,0.0
242,2009,0,1,British,0,23,Mercedes,British,5,5.0,97006,31.0,0,36.0,21.0
242,2009,0,0,Brazilian,0,23,Mercedes,British,4,2.0,97005,31.0,0,36.0,15.0
243,2009,0,0,Finnish,0,1,Mercedes,British,11,4.0,115005,56.0,0,13.0,4.0
243,2009,1,1,British,0,1,Mercedes,British,5,3.0,115007,56.0,0,13.0,9.0
243,2009,1,0,German,0,2,BMW,German,14,0.0,114002,56.0,0,4.0,4.0
243,2009,0,0,Polish,0,2,BMW,German,13,0.0,115003,56.0,0,4.0,0.0
243,2009,0,0,Japanese,0,3,Toyota,British,12,0.0,116002,43.0,0,3.5,0.0
243,2009,1,1,German,0,3,Toyota,British,9,0.0,114002,55.0,0,3.5,3.5
243,2009,0,0,Brazilian,0,4,Renault,French,15,0.0,Not Found,54.0,0,5.0,0.0
243,2009,0,1,Spanish,0,4,Renault,French,7,0.0,114005,56.0,0,5.0,5.0
243,2009,1,0,French,0,5,Ferrari,Italian,20,0.0,Not Found,56.0,0,4.0,1.0
243,2009,0,0,Swiss,0,5,Ferrari,Italian,16,1.0,Not Found,56.0,0,4.0,3.0
243,2009,0,0,Brazilian,0,6,Ferrari,Italian,8,0.0,116005,20.0,0,3.0,0.0
243,2009,0,1,Finnish,0,6,Ferrari,Italian,10,0.0,Not Found,56.0,0,3.0,3.0
243,2009,1,0,German,0,7,Toyota,Japanese,2,2.0,113007,56.0,0,26.5,12.0
243,2009,0,0,Italian,0,7,Toyota,Japanese,1,0.0,120003,18.0,0,26.5,14.5
243,2009,0,0,Australian,0,9,Renault,Austrian,18,8.0,113000,56.0,0,27.5,9.5
243,2009,0,1,German,0,9,Renault,Austrian,3,10.0,113006,56.0,0,27.5,18.0
243,2009,0,0,German,0,10,Mercedes,Indian,19,0.0,115008,50.0,0,0.0,0.0
243,2009,0,0,Italian,0,10,Mercedes,Indian,17,0.0,116002,55.0,0,0.0,0.0
243,2009,0,1,British,0,23,Mercedes,British,4,6.0,114005,56.0,1,50.0,31.0
243,2009,0,0,Brazilian,0,23,Mercedes,British,6,5.0,113006,56.0,0,50.0,19.0
244,2009,1,1,British,0,1,Mercedes,British,14,5.0,95009,57.0,0,13.0,9.0
244,2009,0,0,Finnish,0,1,Mercedes,British,18,0.0,96005,57.0,0,13.0,4.0
244,2009,0,0,Polish,0,2,BMW,German,10,0.0,96007,56.0,0,6.0,0.0
244,2009,1,0,German,0,2,BMW,German,13,0.0,96009,56.0,0,6.0,6.0
244,2009,0,0,Japanese,0,3,Toyota,British,11,0.0,96002,48.0,0,4.5,0.0
244,2009,1,1,German,0,3,Toyota,British,9,0.0,96008,57.0,0,4.5,4.5
244,2009,0,0,Brazilian,0,4,Renault,French,12,0.0,Not Found,57.0,0,9.0,0.0
244,2009,0,1,Spanish,1,4,Renault,French,8,1.0,96007,57.0,0,9.0,9.0
244,2009,0,0,Swiss,0,5,Ferrari,Italian,15,0.0,Not Found,56.0,0,4.0,3.0
244,2009,1,0,French,0,5,Ferrari,Italian,17,0.0,Not Found,57.0,0,4.0,1.0
244,2009,0,0,Brazilian,0,6,Ferrari,Italian,4,0.0,95001,56.0,0,6.0,3.0
244,2009,0,1,Finnish,0,6,Ferrari,Italian,16,3.0,Not Found,57.0,0,6.0,3.0
244,2009,0,0,Italian,0,7,Toyota,Japanese,7,6.0,95006,57.0,0,26.5,14.5
244,2009,1,0,German,0,7,Toyota,Japanese,6,2.0,95006,57.0,0,26.5,12.0
244,2009,0,0,Australian,0,9,Renault,Austrian,5,0.0,95002,57.0,0,38.5,15.5
244,2009,0,1,German,0,9,Renault,Austrian,2,8.0,95008,57.0,0,38.5,23.0
244,2009,0,0,Italian,0,10,Mercedes,Indian,20,0.0,96004,56.0,0,0.0,0.0
244,2009,0,0,German,0,10,Mercedes,Indian,19,0.0,96002,56.0,0,0.0,0.0
244,2009,0,1,British,0,23,Mercedes,British,1,10.0,95006,57.0,1,68.0,41.0
244,2009,0,0,Brazilian,0,23,Mercedes,British,3,4.0,95009,57.0,0,68.0,27.0
245,2009,0,0,Finnish,0,1,Mercedes,British,7,0.0,89007,7.0,0,13.0,4.0
245,2009,1,1,British,0,1,Mercedes,British,19,0.0,84008,65.0,0,13.0,9.0
245,2009,0,0,Polish,0,2,BMW,German,17,0.0,84001,65.0,0,6.0,0.0
245,2009,1,0,German,0,2,BMW,German,16,2.0,84009,66.0,0,6.0,6.0
245,2009,0,0,Japanese,0,3,Toyota,British,10,0.0,84002,65.0,0,7.5,0.0
245,2009,1,1,German,0,3,Toyota,British,6,1.0,84006,66.0,0,7.5,7.5
245,2009,0,0,Brazilian,0,4,Renault,French,12,0.0,Not Found,65.0,0,11.0,0.0
245,2009,0,1,Spanish,0,4,Renault,French,9,4.0,83004,66.0,0,11.0,11.0
245,2009,0,0,Swiss,0,5,Ferrari,Italian,11,0.0,Not Found,0.0,0,5.0,3.0
245,2009,1,0,French,0,5,Ferrari,Italian,14,0.0,Not Found,0.0,0,5.0,2.0
245,2009,0,0,Brazilian,0,6,Ferrari,Italian,5,3.0,83001,66.0,0,17.0,8.0
245,2009,0,1,Finnish,0,6,Ferrari,Italian,2,0.0,Not Found,17.0,0,17.0,9.0
245,2009,1,0,German,0,7,Toyota,Japanese,20,0.0,84001,65.0,0,26.5,12.0
245,2009,0,0,Italian,0,7,Toyota,Japanese,18,0.0,Not Found,0.0,0,26.5,14.5
245,2009,0,1,German,0,9,Renault,Austrian,4,5.0,83001,66.0,0,42.5,23.0
245,2009,0,0,Australian,0,9,Renault,Austrian,8,6.0,83001,66.0,0,42.5,19.5
245,2009,0,0,German,0,10,Mercedes,Indian,15,0.0,Not Found,0.0,0,0.0,0.0
245,2009,0,0,Italian,0,10,Mercedes,Indian,13,0.0,84008,65.0,0,0.0,0.0
245,2009,0,0,Brazilian,0,23,Mercedes,British,3,8.0,83008,66.0,0,86.0,35.0
245,2009,0,1,British,0,23,Mercedes,British,1,10.0,83009,66.0,1,86.0,51.0
246,2009,1,1,British,0,1,Mercedes,British,16,0.0,76007,77.0,0,13.0,9.0
246,2009,0,0,Finnish,0,1,Mercedes,British,14,0.0,76007,51.0,0,13.0,4.0
246,2009,1,0,German,0,2,BMW,German,11,0.0,76003,77.0,0,8.0,6.0
246,2009,0,0,Polish,0,2,BMW,German,10,0.0,78006,28.0,0,8.0,2.0
246,2009,0,0,Japanese,0,3,Toyota,British,12,0.0,76008,76.0,0,11.5,0.0
246,2009,1,1,German,0,3,Toyota,British,9,3.0,76008,78.0,0,11.5,11.5
246,2009,0,1,Spanish,0,4,Renault,French,8,2.0,75004,78.0,0,11.0,11.0
246,2009,0,0,Brazilian,0,4,Renault,French,17,0.0,Not Found,10.0,0,11.0,0.0
246,2009,0,0,Swiss,0,5,Ferrari,Italian,18,0.0,Not Found,10.0,0,5.0,3.0
246,2009,1,0,French,0,5,Ferrari,Italian,20,1.0,Not Found,78.0,0,5.0,2.0
246,2009,0,1,Finnish,0,6,Ferrari,Italian,6,6.0,Not Found,78.0,0,20.0,9.0
246,2009,0,0,Brazilian,0,6,Ferrari,Italian,7,5.0,75002,78.0,0,20.0,11.0
246,2009,1,0,German,0,7,Toyota,Japanese,13,0.0,76001,77.0,0,32.5,13.0
246,2009,0,0,Italian,0,7,Toyota,Japanese,5,0.0,76000,77.0,0,32.5,19.5
246,2009,0,1,German,0,9,Renault,Austrian,1,0.0,78006,15.0,0,56.5,29.0
246,2009,0,0,Australian,0,9,Renault,Austrian,4,4.0,75003,78.0,0,56.5,27.5
246,2009,0,0,Italian,0,10,Mercedes,Indian,19,0.0,76004,78.0,0,0.0,0.0
246,2009,0,0,German,0,10,Mercedes,Indian,15,0.0,76002,77.0,0,0.0,0.0
246,2009,0,0,Brazilian,0,23,Mercedes,British,3,8.0,76007,78.0,0,96.0,35.0
246,2009,0,1,British,0,23,Mercedes,British,2,10.0,75002,78.0,1,96.0,61.0
247,2009,0,0,Finnish,0,1,Mercedes,British,13,0.0,89002,57.0,0,13.0,4.0
247,2009,1,1,British,1,1,Mercedes,British,18,0.0,89006,58.0,0,13.0,9.0
247,2009,1,0,German,0,2,BMW,German,15,0.0,88002,58.0,0,8.0,6.0
247,2009,0,0,Polish,0,2,BMW,German,12,2.0,88000,58.0,0,8.0,2.0
247,2009,0,0,Japanese,0,3,Toyota,British,5,0.0,88000,58.0,0,15.5,0.0
247,2009,1,1,German,0,3,Toyota,British,7,4.0,88002,58.0,0,15.5,15.5
247,2009,0,1,Spanish,0,4,Renault,French,10,0.0,88004,58.0,0,11.0,11.0
247,2009,0,0,Brazilian,0,4,Renault,French,14,0.0,Not Found,57.0,0,11.0,0.0
247,2009,1,0,French,0,5,Ferrari,Italian,17,0.0,Not Found,57.0,0,5.0,2.0
247,2009,0,0,Swiss,0,5,Ferrari,Italian,19,0.0,Not Found,57.0,0,5.0,3.0
247,2009,0,1,Finnish,0,6,Ferrari,Italian,9,0.0,Not Found,58.0,0,26.0,10.0
247,2009,0,0,Brazilian,0,6,Ferrari,Italian,11,3.0,88002,58.0,0,26.0,16.0
247,2009,1,0,German,0,7,Toyota,Japanese,8,1.0,88009,58.0,0,34.5,13.0
247,2009,0,0,Italian,0,7,Toyota,Japanese,4,5.0,88009,58.0,0,34.5,21.5
247,2009,0,0,Australian,0,9,Renault,Austrian,3,8.0,88008,58.0,0,74.5,35.5
247,2009,0,1,German,0,9,Renault,Austrian,1,6.0,88006,58.0,1,74.5,39.0
247,2009,0,0,German,0,10,Mercedes,Indian,20,0.0,89002,57.0,0,0.0,0.0
247,2009,0,0,Italian,0,10,Mercedes,Indian,16,0.0,94001,4.0,0,0.0,0.0
247,2009,0,1,British,1,23,Mercedes,British,6,10.0,88006,58.0,0,105.0,64.0
247,2009,0,0,Brazilian,0,23,Mercedes,British,2,0.0,89005,47.0,0,105.0,41.0
248,2009,1,1,British,0,1,Mercedes,British,5,0.0,83006,59.0,0,14.0,9.0
248,2009,0,0,Finnish,0,1,Mercedes,British,6,0.0,82004,36.0,0,14.0,5.0
248,2009,1,0,German,1,2,BMW,German,11,0.0,82000,59.0,0,8.0,6.0
248,2009,0,0,Polish,0,2,BMW,German,16,0.0,82002,59.0,0,8.0,2.0
248,2009,0,0,Japanese,0,3,Toyota,British,13,0.0,82008,60.0,0,20.5,0.0
248,2009,1,1,German,1,3,Toyota,British,15,4.0,81001,60.0,0,20.5,20.5
248,2009,0,0,Brazilian,0,4,Renault,French,10,0.0,Not Found,59.0,0,13.0,0.0
248,2009,0,1,Spanish,0,4,Renault,French,12,0.0,82009,59.0,0,13.0,13.0
248,2009,0,0,Swiss,0,5,Ferrari,Italian,17,0.0,Not Found,59.0,0,5.0,3.0
248,2009,1,0,French,0,5,Ferrari,Italian,19,0.0,Not Found,37.0,0,5.0,2.0
248,2009,0,0,Brazilian,0,6,Ferrari,Italian,8,5.0,82005,60.0,0,32.0,22.0
248,2009,0,1,Finnish,0,6,Ferrari,Italian,9,1.0,Not Found,60.0,0,32.0,10.0
248,2009,1,0,German,1,7,Toyota,Japanese,20,0.0,82007,60.0,0,34.5,13.0
248,2009,0,0,Italian,0,7,Toyota,Japanese,14,2.0,82008,60.0,0,34.5,21.5
248,2009,0,1,German,1,9,Renault,Austrian,4,10.0,81007,60.0,0,92.5,47.0
248,2009,0,0,Australian,0,9,Renault,Austrian,1,8.0,81009,60.0,1,92.5,45.5
248,2009,0,0,Italian,0,10,Mercedes,Indian,18,0.0,82008,60.0,0,0.0,0.0
248,2009,0,0,German,1,10,Mercedes,Indian,7,0.0,83005,59.0,0,0.0,0.0
248,2009,0,0,Brazilian,0,23,Mercedes,British,2,6.0,81004,60.0,0,112.0,44.0
248,2009,0,1,British,0,23,Mercedes,British,3,3.0,81002,60.0,0,112.0,68.0
249,2009,1,1,British,0,1,Mercedes,British,4,0.0,95004,59.0,1,28.0,19.0
249,2009,0,0,Finnish,0,1,Mercedes,British,6,1.0,96005,60.0,0,28.0,9.0
249,2009,0,0,Polish,0,2,BMW,German,18,0.0,95005,60.0,0,8.0,2.0
249,2009,1,0,German,0,2,BMW,German,15,0.0,95006,60.0,0,8.0,6.0
249,2009,0,0,Japanese,0,3,Toyota,British,9,0.0,94002,60.0,0,25.5,0.0
249,2009,1,1,German,0,3,Toyota,British,5,5.0,94004,60.0,0,25.5,25.5
249,2009,0,0,Brazilian,0,4,Renault,French,14,0.0,Not Found,60.0,0,13.0,0.0
249,2009,0,1,Spanish,0,4,Renault,French,1,2.0,93004,60.0,0,13.0,13.0
249,2009,0,0,Spanish,0,5,Ferrari,Italian,19,,,,0,5.0,0.0
249,2009,0,0,Swiss,0,5,Ferrari,Italian,10,0.0,Not Found,60.0,0,5.0,3.0
249,2009,0,0,Brazilian,0,6,Ferrari,Italian,0,6.0,94005,60.0,0,40.0,22.0
249,2009,0,1,Finnish,0,6,Ferrari,Italian,7,0.0,Not Found,34.0,0,40.0,18.0
249,2009,0,0,Italian,0,7,Toyota,Japanese,11,0.0,94007,60.0,0,38.5,22.5
249,2009,1,0,German,0,7,Toyota,Japanese,13,0.0,95004,60.0,0,38.5,16.0
249,2009,0,1,German,0,9,Renault,Austrian,2,8.0,94001,60.0,0,98.5,47.0
249,2009,0,0,Australian,0,9,Renault,Austrian,3,10.0,94000,60.0,0,98.5,51.5
249,2009,0,0,Italian,0,10,Mercedes,Indian,16,0.0,95003,60.0,0,0.0,0.0
249,2009,0,0,German,0,10,Mercedes,Indian,17,0.0,95004,60.0,0,0.0,0.0
249,2009,0,0,Brazilian,0,23,Mercedes,British,12,3.0,95007,60.0,0,114.0,44.0
249,2009,0,1,British,0,23,Mercedes,British,8,4.0,94003,60.0,0,114.0,70.0
250,2009,0,0,Finnish,0,1,Mercedes,British,2,4.0,83000,70.0,0,41.0,14.0
250,2009,1,1,British,0,1,Mercedes,British,1,10.0,82005,70.0,0,41.0,27.0
250,2009,1,0,German,0,2,BMW,German,11,0.0,83003,70.0,0,9.0,6.0
250,2009,0,0,Polish,0,2,BMW,German,10,0.0,83002,70.0,0,9.0,3.0
250,2009,0,0,Japanese,0,3,Toyota,British,17,0.0,83002,70.0,0,29.5,0.0
250,2009,1,1,German,0,3,Toyota,British,7,5.0,82005,70.0,0,29.5,29.5
250,2009,1,0,French,0,4,Renault,French,14,,,,0,16.0,0.0
250,2009,0,1,Spanish,0,4,Renault,French,8,0.0,84005,15.0,0,16.0,16.0
250,2009,0,0,Spanish,0,5,Ferrari,Italian,19,0.0,83004,69.0,0,5.0,0.0
250,2009,0,0,Swiss,0,5,Ferrari,Italian,15,0.0,Not Found,69.0,0,5.0,3.0
250,2009,0,0,Italian,0,6,Ferrari,Italian,20,,,,0,46.0,0.0
250,2009,0,1,Finnish,0,6,Ferrari,Italian,6,8.0,Not Found,70.0,0,46.0,24.0
250,2009,1,0,German,0,7,Toyota,Japanese,13,3.0,83005,70.0,0,38.5,16.0
250,2009,0,0,Italian,0,7,Toyota,Japanese,18,1.0,83003,70.0,0,38.5,22.5
250,2009,0,1,German,0,9,Renault,Austrian,4,0.0,83005,29.0,0,98.5,47.0
250,2009,0,0,Australian,0,9,Renault,Austrian,9,6.0,82009,70.0,0,98.5,51.5
250,2009,0,0,Italian,0,10,Mercedes,Indian,16,0.0,83002,69.0,0,0.0,0.0
250,2009,0,0,German,0,10,Mercedes,Indian,12,0.0,Not Found,1.0,0,0.0,0.0
250,2009,0,1,British,0,23,Mercedes,British,5,2.0,83007,70.0,0,126.0,72.0
250,2009,0,0,Brazilian,0,23,Mercedes,British,3,0.0,83000,70.0,1,126.0,54.0
251,2009,1,1,British,0,1,Mercedes,British,12,8.0,99001,57.0,0,44.0,27.0
251,2009,0,0,Finnish,0,1,Mercedes,British,15,5.0,99003,57.0,0,44.0,17.0
251,2009,1,0,German,0,2,BMW,German,3,0.0,100007,57.0,0,18.0,10.0
251,2009,0,0,Polish,0,2,BMW,German,5,1.0,99004,57.0,0,18.0,8.0
251,2009,0,0,Japanese,0,3,Toyota,British,18,0.0,100007,54.0,0,30.5,0.0
251,2009,1,1,German,0,3,Toyota,British,10,4.0,99003,57.0,0,30.5,30.5
251,2009,0,1,Spanish,0,4,Renault,French,13,3.0,99005,57.0,0,16.0,16.0
251,2009,1,0,French,0,4,Renault,French,19,0.0,99004,57.0,0,16.0,0.0
251,2009,0,0,Spanish,0,5,Ferrari,Italian,17,0.0,101009,56.0,0,5.0,0.0
251,2009,0,0,Swiss,0,5,Ferrari,Italian,16,0.0,Not Found,41.0,0,5.0,3.0
251,2009,0,0,Italian,0,6,Ferrari,Italian,20,0.0,101006,56.0,0,56.0,0.0
251,2009,0,1,Finnish,0,6,Ferrari,Italian,6,6.0,Not Found,57.0,1,56.0,34.0
251,2009,0,0,Italian,0,7,Toyota,Japanese,2,0.0,100009,57.0,0,38.5,22.5
251,2009,1,0,German,0,7,Toyota,Japanese,7,0.0,99007,57.0,0,38.5,16.0
251,2009,0,1,German,0,9,Renault,Austrian,8,0.0,100000,23.0,0,104.5,53.0
251,2009,0,0,Australian,0,9,Renault,Austrian,9,0.0,100005,57.0,0,104.5,51.5
251,2009,0,0,German,0,10,Mercedes,Indian,11,0.0,100006,57.0,0,8.0,0.0
251,2009,0,0,Italian,0,10,Mercedes,Indian,1,0.0,100001,57.0,0,8.0,8.0
251,2009,0,1,British,0,23,Mercedes,British,14,2.0,99009,57.0,0,128.0,72.0
251,2009,0,0,Brazilian,0,23,Mercedes,British,4,10.0,99000,57.0,0,128.0,56.0
252,2009,1,1,British,0,1,Mercedes,British,1,0.0,Not Found,0.0,0,47.0,27.0
252,2009,0,0,Finnish,0,1,Mercedes,British,4,3.0,108003,44.0,0,47.0,20.0
252,2009,0,0,Polish,0,2,BMW,German,13,5.0,108007,44.0,0,20.0,8.0
252,2009,1,0,German,0,2,BMW,German,15,4.0,107004,44.0,0,20.0,12.0
252,2009,1,1,German,0,3,Toyota,British,18,1.0,108008,44.0,0,30.5,30.5
252,2009,0,0,Japanese,0,3,Toyota,British,17,0.0,108002,44.0,0,30.5,0.0
252,2009,1,0,French,0,4,Renault,French,12,0.0,Not Found,0.0,0,20.0,0.0
252,2009,0,1,Spanish,0,4,Renault,French,8,0.0,109006,26.0,0,20.0,20.0
252,2009,0,0,Spanish,0,5,Ferrari,Italian,20,0.0,Not Found,0.0,0,5.0,0.0
