race_index,year,race,driverId,F2_champion,Former_F1_World_Champion,Nationality,home_race,constructorId,engine_manufacturer,constructor_nationality,starting_grid_position,points_in_previous_race,fastest_lap_from_last_race,laps_in_previous_race,race_win,new_index,constructorId_points_at_stage_of_season,driver_points_at_stage_of_season
117,2002,Australian Grand Prix,49,0,0,German,0,21,Cosworth,British,15,0.0,98002,52.0,0,166,0.0,0.0
118,2002,Malaysian Grand Prix,14,0,0,British,0,1,Mercedes,British,6,0.0,91002,33.0,0,132,4.0,0.0
118,2002,Malaysian Grand Prix,8,0,1,Finnish,0,1,Mercedes,British,5,4.0,Not Found,58.0,0,126,4.0,4.0
118,2002,Malaysian Grand Prix,31,1,0,Colombian,0,3,BMW,British,2,6.0,89001,58.0,0,149,22.0,12.0
118,2002,Malaysian Grand Prix,23,0,0,German,0,3,BMW,British,4,0.0,Not Found,0.0,1,141,22.0,10.0
118,2002,Malaysian Grand Prix,15,0,0,Italian,0,4,Renault,French,12,0.0,94002,8.0,0,133,3.0,0.0
118,2002,Malaysian Grand Prix,18,0,1,British,0,4,Renault,French,8,0.0,Not Found,0.0,0,136,3.0,3.0
118,2002,Malaysian Grand Prix,22,0,0,Brazilian,0,6,Ferrari,Italian,3,0.0,Not Found,0.0,0,140,14.0,0.0
118,2002,Malaysian Grand Prix,30,0,1,German,0,6,Ferrari,Italian,1,10.0,89006,58.0,0,148,14.0,14.0
118,2002,Malaysian Grand Prix,63,0,0,Finnish,0,7,Toyota,Japanese,10,1.0,92002,56.0,0,181,1.0,1.0
118,2002,Malaysian Grand Prix,66,0,0,British,0,7,Toyota,Japanese,19,0.0,Not Found,0.0,0,184,1.0,0.0
118,2002,Malaysian Grand Prix,13,0,0,Brazilian,0,15,Petronas,Swiss,14,0.0,Not Found,0.0,0,131,3.0,1.0
118,2002,Malaysian Grand Prix,2,1,0,German,0,15,Petronas,Swiss,7,0.0,Not Found,0.0,0,120,3.0,2.0
118,2002,Malaysian Grand Prix,44,0,0,French,0,16,Honda,British,18,0.0,Not Found,0.0,0,162,0.0,0.0
118,2002,Malaysian Grand Prix,35,0,1,Canadian,0,16,Honda,British,13,0.0,94005,27.0,0,153,0.0,0.0
118,2002,Malaysian Grand Prix,21,0,0,Italian,0,17,Honda,Irish,9,0.0,Not Found,0.0,0,139,0.0,0.0
118,2002,Malaysian Grand Prix,11,0,0,Japanese,0,17,Honda,Irish,15,0.0,95002,12.0,0,129,0.0,0.0
118,2002,Malaysian Grand Prix,17,0,0,Australian,0,18,Asiatech,Italian,21,2.0,93003,56.0,0,135,2.0,2.0
118,2002,Malaysian Grand Prix,62,0,0,Malaysian,1,18,Asiatech,Italian,22,0.0,95007,55.0,0,180,2.0,0.0
118,2002,Malaysian Grand Prix,56,0,0,British,0,19,Cosworth,British,20,3.0,93005,57.0,0,174,3.0,3.0
118,2002,Malaysian Grand Prix,37,0,0,Spanish,0,19,Cosworth,British,17,0.0,92005,53.0,0,155,3.0,0.0
118,2002,Malaysian Grand Prix,59,0,0,Brazilian,0,21,Cosworth,British,16,0.0,95001,15.0,0,177,0.0,0.0
118,2002,Malaysian Grand Prix,49,0,0,German,0,21,Cosworth,British,11,0.0,94005,16.0,0,167,0.0,0.0
119,2002,Brazilian Grand Prix,8,0,1,Finnish,0,1,Mercedes,British,5,0.0,Not Found,24.0,0,127,8.0,4.0
119,2002,Brazilian Grand Prix,14,0,0,British,0,1,Mercedes,British,4,0.0,101005,15.0,0,133,8.0,4.0
119,2002,Brazilian Grand Prix,31,1,0,Colombian,0,3,BMW,British,1,6.0,98000,56.0,0,150,30.0,14.0
119,2002,Brazilian Grand Prix,23,0,0,German,0,3,BMW,British,3,10.0,98004,56.0,0,142,30.0,16.0
119,2002,Brazilian Grand Prix,15,0,0,Italian,0,4,Renault,French,6,0.0,104007,9.0,0,134,6.0,0.0
119,2002,Brazilian Grand Prix,18,0,1,British,0,4,Renault,French,7,3.0,100000,56.0,0,137,6.0,6.0
119,2002,Brazilian Grand Prix,22,0,0,Brazilian,1,6,Ferrari,Italian,8,0.0,99009,39.0,0,141,24.0,0.0
119,2002,Brazilian Grand Prix,30,0,1,German,0,6,Ferrari,Italian,2,4.0,99008,56.0,1,149,24.0,24.0
119,2002,Brazilian Grand Prix,66,0,0,British,0,7,Toyota,Japanese,16,0.0,101003,55.0,0,185,2.0,0.0
119,2002,Brazilian Grand Prix,63,0,0,Finnish,0,7,Toyota,Japanese,10,0.0,100006,53.0,0,182,2.0,2.0
119,2002,Brazilian Grand Prix,13,0,0,Brazilian,1,15,Petronas,Swiss,12,1.0,101003,55.0,0,132,3.0,1.0
119,2002,Brazilian Grand Prix,2,1,0,German,0,15,Petronas,Swiss,9,2.0,101006,55.0,0,121,3.0,2.0
119,2002,Brazilian Grand Prix,44,0,0,French,0,16,Honda,British,17,0.0,104006,9.0,0,163,0.0,0.0
119,2002,Brazilian Grand Prix,35,0,1,Canadian,0,16,Honda,British,15,0.0,102004,55.0,0,154,0.0,0.0
119,2002,Brazilian Grand Prix,21,0,0,Italian,0,17,Honda,Irish,14,0.0,101004,53.0,0,140,0.0,0.0
119,2002,Brazilian Grand Prix,11,0,0,Japanese,0,17,Honda,Irish,19,0.0,101002,54.0,0,130,0.0,0.0
119,2002,Brazilian Grand Prix,62,0,0,Malaysian,0,18,Asiatech,Italian,22,0.0,103002,29.0,0,181,2.0,0.0
119,2002,Brazilian Grand Prix,17,0,0,Australian,0,18,Asiatech,Italian,20,0.0,103001,34.0,0,136,2.0,2.0
119,2002,Brazilian Grand Prix,37,0,0,Spanish,0,19,Cosworth,British,11,0.0,101007,54.0,0,156,3.0,0.0
119,2002,Brazilian Grand Prix,56,0,0,British,0,19,Cosworth,British,13,0.0,102003,30.0,0,175,3.0,3.0
119,2002,Brazilian Grand Prix,49,0,0,German,0,21,Cosworth,British,18,0.0,100003,54.0,0,168,0.0,0.0
119,2002,Brazilian Grand Prix,59,0,0,Brazilian,1,21,Cosworth,British,21,0.0,102009,20.0,0,178,0.0,0.0
120,2002,San Marino Grand Prix,8,0,1,Finnish,0,1,Mercedes,British,5,0.0,Not Found,67.0,0,128,9.0,4.0
120,2002,San Marino Grand Prix,14,0,0,British,0,1,Mercedes,British,6,4.0,77007,71.0,0,134,9.0,5.0
120,2002,San Marino Grand Prix,23,0,0,German,0,3,BMW,British,3,6.0,76002,71.0,0,143,37.0,20.0
120,2002,San Marino Grand Prix,31,1,0,Colombian,0,3,BMW,British,4,2.0,76001,71.0,0,151,37.0,17.0
120,2002,San Marino Grand Prix,18,0,1,British,0,4,Renault,French,9,3.0,76004,71.0,0,138,8.0,8.0
120,2002,San Marino Grand Prix,15,0,0,Italian,0,4,Renault,French,8,0.0,77001,60.0,0,135,8.0,0.0
120,2002,San Marino Grand Prix,22,0,0,Brazilian,0,6,Ferrari,Italian,2,0.0,77005,16.0,0,142,40.0,6.0
120,2002,San Marino Grand Prix,30,0,1,German,0,6,Ferrari,Italian,1,10.0,76002,71.0,1,150,40.0,34.0
120,2002,San Marino Grand Prix,63,0,0,Finnish,0,7,Toyota,Japanese,16,1.0,77004,70.0,0,183,2.0,2.0
120,2002,San Marino Grand Prix,66,0,0,British,0,7,Toyota,Japanese,17,0.0,78009,40.0,0,186,2.0,0.0
120,2002,San Marino Grand Prix,2,1,0,German,0,15,Petronas,Swiss,7,0.0,78008,61.0,0,122,3.0,2.0
120,2002,San Marino Grand Prix,13,0,0,Brazilian,0,15,Petronas,Swiss,11,0.0,79002,41.0,0,133,3.0,1.0
120,2002,San Marino Grand Prix,44,0,0,French,0,16,Honda,British,12,0.0,79007,25.0,0,164,0.0,0.0
120,2002,San Marino Grand Prix,35,0,1,Canadian,0,16,Honda,British,10,0.0,77001,68.0,0,155,0.0,0.0
120,2002,San Marino Grand Prix,11,0,0,Japanese,0,17,Honda,Irish,14,0.0,77003,69.0,0,131,0.0,0.0
120,2002,San Marino Grand Prix,21,0,0,Italian,0,17,Honda,Irish,15,0.0,78005,6.0,0,141,0.0,0.0
120,2002,San Marino Grand Prix,62,0,0,Malaysian,0,18,Asiatech,Italian,0,0.0,79008,67.0,0,182,2.0,0.0
120,2002,San Marino Grand Prix,17,0,0,Australian,0,18,Asiatech,Italian,19,0.0,78004,68.0,0,137,2.0,2.0
120,2002,San Marino Grand Prix,37,0,0,Spanish,0,19,Cosworth,British,22,0.0,78006,70.0,0,157,3.0,0.0
120,2002,San Marino Grand Prix,56,0,0,British,0,19,Cosworth,British,18,0.0,78006,70.0,0,176,3.0,3.0
120,2002,San Marino Grand Prix,49,0,0,German,0,21,Cosworth,British,13,0.0,78006,25.0,0,169,0.0,0.0
120,2002,San Marino Grand Prix,59,0,0,Brazilian,0,21,Cosworth,British,20,0.0,79008,19.0,0,179,0.0,0.0
121,2002,Spanish Grand Prix,8,0,1,Finnish,0,1,Mercedes,British,5,0.0,Not Found,44.0,0,129,13.0,4.0
121,2002,Spanish Grand Prix,14,0,0,British,0,1,Mercedes,British,7,1.0,86009,61.0,0,135,13.0,9.0
121,2002,Spanish Grand Prix,31,1,0,Colombian,0,3,BMW,British,4,3.0,85000,62.0,0,152,43.0,23.0
121,2002,Spanish Grand Prix,23,0,0,German,0,3,BMW,British,3,4.0,85007,62.0,0,144,43.0,20.0
121,2002,Spanish Grand Prix,18,0,1,British,0,4,Renault,French,6,2.0,86008,62.0,0,139,8.0,8.0
121,2002,Spanish Grand Prix,15,0,0,Italian,0,4,Renault,French,9,0.0,86004,61.0,0,136,8.0,0.0
121,2002,Spanish Grand Prix,22,0,0,Brazilian,0,6,Ferrari,Italian,2,6.0,84002,62.0,0,143,50.0,6.0
121,2002,Spanish Grand Prix,30,0,1,German,0,6,Ferrari,Italian,1,10.0,84003,62.0,1,151,50.0,44.0
121,2002,Spanish Grand Prix,66,0,0,British,0,7,Toyota,Japanese,19,0.0,Not Found,0.0,0,187,2.0,0.0
121,2002,Spanish Grand Prix,63,0,0,Finnish,0,7,Toyota,Japanese,17,0.0,88005,26.0,0,184,2.0,2.0
121,2002,Spanish Grand Prix,2,1,0,German,0,15,Petronas,Swiss,8,0.0,85003,61.0,0,123,8.0,5.0
121,2002,Spanish Grand Prix,13,0,0,Brazilian,0,15,Petronas,Swiss,11,0.0,86003,61.0,0,134,8.0,3.0
121,2002,Spanish Grand Prix,44,0,0,French,0,16,Honda,British,13,0.0,86002,44.0,0,165,0.0,0.0
121,2002,Spanish Grand Prix,35,0,1,Canadian,0,16,Honda,British,15,0.0,86000,61.0,0,156,0.0,0.0
121,2002,Spanish Grand Prix,21,0,0,Italian,0,17,Honda,Irish,12,0.0,89007,19.0,0,142,0.0,0.0
121,2002,Spanish Grand Prix,11,0,0,Japanese,0,17,Honda,Irish,18,0.0,90002,5.0,0,132,0.0,0.0
121,2002,Spanish Grand Prix,62,0,0,Malaysian,0,18,Asiatech,Italian,21,0.0,Not Found,0.0,0,183,2.0,0.0
121,2002,Spanish Grand Prix,17,0,0,Australian,0,18,Asiatech,Italian,20,0.0,88009,60.0,0,138,2.0,2.0
121,2002,Spanish Grand Prix,56,0,0,British,0,19,Cosworth,British,22,0.0,87005,45.0,0,177,3.0,3.0
121,2002,Spanish Grand Prix,37,0,0,Spanish,1,19,Cosworth,British,16,0.0,87001,30.0,0,158,3.0,0.0
121,2002,Spanish Grand Prix,59,0,0,Brazilian,0,21,Cosworth,British,14,0.0,87008,50.0,0,180,1.0,0.0
121,2002,Spanish Grand Prix,49,0,0,German,0,21,Cosworth,British,10,0.0,87005,25.0,0,170,1.0,1.0
122,2002,Austrian Grand Prix,8,0,1,Finnish,0,1,Mercedes,British,6,0.0,Not Found,4.0,0,130,14.0,4.0
122,2002,Austrian Grand Prix,14,0,0,British,0,1,Mercedes,British,8,4.0,82009,65.0,0,136,14.0,10.0
122,2002,Austrian Grand Prix,23,0,0,German,0,3,BMW,British,2,0.0,83007,63.0,0,145,50.0,23.0
122,2002,Austrian Grand Prix,31,1,0,Colombian,0,3,BMW,British,4,6.0,82007,65.0,0,153,50.0,27.0
122,2002,Austrian Grand Prix,15,0,0,Italian,0,4,Renault,French,16,0.0,82002,63.0,0,137,8.0,0.0
122,2002,Austrian Grand Prix,18,0,1,British,0,4,Renault,French,13,0.0,83006,60.0,0,140,8.0,8.0
122,2002,Austrian Grand Prix,22,0,0,Brazilian,0,6,Ferrari,Italian,1,0.0,Not Found,0.0,0,144,66.0,12.0
122,2002,Austrian Grand Prix,30,0,1,German,0,6,Ferrari,Italian,3,10.0,80004,65.0,1,152,66.0,54.0
122,2002,Austrian Grand Prix,63,0,0,Finnish,0,7,Toyota,Japanese,10,0.0,83005,64.0,0,185,2.0,2.0
122,2002,Austrian Grand Prix,66,0,0,British,0,7,Toyota,Japanese,14,0.0,83002,64.0,0,188,2.0,0.0
122,2002,Austrian Grand Prix,13,0,0,Brazilian,0,15,Petronas,Swiss,7,2.0,82002,65.0,0,135,8.0,3.0
122,2002,Austrian Grand Prix,2,1,0,German,0,15,Petronas,Swiss,5,3.0,83009,65.0,0,124,8.0,5.0
122,2002,Austrian Grand Prix,44,0,0,French,0,16,Honda,British,9,0.0,83009,43.0,0,166,0.0,0.0
122,2002,Austrian Grand Prix,35,0,1,Canadian,0,16,Honda,British,17,0.0,83008,64.0,0,157,0.0,0.0
122,2002,Austrian Grand Prix,11,0,0,Japanese,0,17,Honda,Irish,18,0.0,84002,10.0,0,133,2.0,0.0
122,2002,Austrian Grand Prix,21,0,0,Italian,0,17,Honda,Irish,15,0.0,84005,5.0,0,143,2.0,2.0
122,2002,Austrian Grand Prix,62,0,0,Malaysian,0,18,Asiatech,Italian,22,0.0,Not Found,0.0,0,184,2.0,0.0
122,2002,Austrian Grand Prix,17,0,0,Australian,0,18,Asiatech,Italian,21,0.0,Not Found,0.0,0,139,2.0,2.0
122,2002,Austrian Grand Prix,37,0,0,Spanish,0,19,Cosworth,British,19,0.0,86009,2.0,0,159,3.0,0.0
122,2002,Austrian Grand Prix,56,0,0,British,0,19,Cosworth,British,20,0.0,84002,41.0,0,178,3.0,3.0
122,2002,Austrian Grand Prix,59,0,0,Brazilian,0,21,Cosworth,British,12,0.0,84005,40.0,0,181,1.0,0.0
122,2002,Austrian Grand Prix,49,0,0,German,0,21,Cosworth,British,11,1.0,82003,65.0,0,171,1.0,1.0
123,2002,Monaco Grand Prix,8,0,1,Finnish,0,1,Mercedes,British,6,0.0,Not Found,5.0,0,131,24.0,4.0
123,2002,Monaco Grand Prix,14,0,0,British,0,1,Mercedes,British,2,1.0,71002,71.0,1,137,24.0,20.0
123,2002,Monaco Grand Prix,31,1,0,Colombian,0,3,BMW,British,1,4.0,70009,71.0,0,154,54.0,27.0
123,2002,Monaco Grand Prix,23,0,0,German,0,3,BMW,British,4,3.0,70009,71.0,0,146,54.0,27.0
123,2002,Monaco Grand Prix,18,0,1,British,0,4,Renault,French,8,0.0,71002,71.0,0,141,11.0,8.0
123,2002,Monaco Grand Prix,15,0,0,Italian,0,4,Renault,French,7,0.0,73006,44.0,0,138,11.0,3.0
123,2002,Monaco Grand Prix,30,0,1,German,0,6,Ferrari,Italian,3,10.0,69003,71.0,0,153,72.0,60.0
123,2002,Monaco Grand Prix,22,0,0,Brazilian,0,6,Ferrari,Italian,5,6.0,69003,71.0,0,145,72.0,12.0
123,2002,Monaco Grand Prix,63,0,0,Finnish,0,7,Toyota,Japanese,9,0.0,72006,71.0,0,186,2.0,2.0
123,2002,Monaco Grand Prix,66,0,0,British,0,7,Toyota,Japanese,10,0.0,71005,71.0,0,189,2.0,0.0
123,2002,Monaco Grand Prix,13,0,0,Brazilian,0,15,Petronas,Swiss,13,0.0,74001,7.0,0,136,8.0,3.0
123,2002,Monaco Grand Prix,2,1,0,German,0,15,Petronas,Swiss,15,0.0,72002,27.0,0,125,8.0,5.0
123,2002,Monaco Grand Prix,44,0,0,French,0,16,Honda,British,18,0.0,73006,22.0,0,167,0.0,0.0
123,2002,Monaco Grand Prix,35,0,1,Canadian,0,16,Honda,British,14,0.0,71008,70.0,0,158,0.0,0.0
123,2002,Monaco Grand Prix,11,0,0,Japanese,0,17,Honda,Irish,16,0.0,73001,26.0,0,134,4.0,0.0
123,2002,Monaco Grand Prix,21,0,0,Italian,0,17,Honda,Irish,11,2.0,71003,71.0,0,144,4.0,4.0
123,2002,Monaco Grand Prix,62,0,0,Malaysian,0,18,Asiatech,Italian,22,0.0,74004,42.0,0,185,2.0,0.0
123,2002,Monaco Grand Prix,17,0,0,Australian,0,18,Asiatech,Italian,20,0.0,72008,69.0,0,140,2.0,2.0
123,2002,Monaco Grand Prix,37,0,0,Spanish,0,19,Cosworth,British,17,0.0,Not Found,0.0,0,160,3.0,0.0
123,2002,Monaco Grand Prix,56,0,0,British,0,19,Cosworth,British,19,0.0,73006,38.0,0,179,3.0,3.0
123,2002,Monaco Grand Prix,59,0,0,Brazilian,0,21,Cosworth,British,21,0.0,82009,2.0,0,182,2.0,0.0
123,2002,Monaco Grand Prix,49,0,0,German,0,21,Cosworth,British,12,0.0,71002,69.0,0,172,2.0,2.0
124,2002,Canadian Grand Prix,8,0,1,Finnish,0,1,Mercedes,British,5,0.0,Not Found,41.0,0,132,33.0,7.0
124,2002,Canadian Grand Prix,14,0,0,British,0,1,Mercedes,British,8,10.0,79004,78.0,0,138,33.0,26.0
124,2002,Canadian Grand Prix,31,1,0,Colombian,0,3,BMW,British,1,0.0,80003,46.0,0,155,54.0,27.0
124,2002,Canadian Grand Prix,23,0,0,German,0,3,BMW,British,4,4.0,79005,78.0,0,147,54.0,27.0
124,2002,Canadian Grand Prix,18,0,1,British,0,4,Renault,French,13,0.0,81007,51.0,0,142,12.0,8.0
124,2002,Canadian Grand Prix,15,0,0,Italian,0,4,Renault,French,10,3.0,80004,77.0,0,139,12.0,4.0
124,2002,Canadian Grand Prix,30,0,1,German,0,6,Ferrari,Italian,2,6.0,79007,78.0,1,154,86.0,70.0
124,2002,Canadian Grand Prix,22,0,0,Brazilian,0,6,Ferrari,Italian,3,0.0,78000,77.0,0,146,86.0,16.0
124,2002,Canadian Grand Prix,63,0,0,Finnish,0,7,Toyota,Japanese,18,0.0,79005,69.0,0,187,2.0,2.0
124,2002,Canadian Grand Prix,66,0,0,British,0,7,Toyota,Japanese,20,0.0,82003,15.0,0,190,2.0,0.0
124,2002,Canadian Grand Prix,13,0,0,Brazilian,0,15,Petronas,Swiss,12,0.0,81001,63.0,0,137,8.0,3.0
124,2002,Canadian Grand Prix,2,1,0,German,0,15,Petronas,Swiss,7,0.0,81009,76.0,0,126,8.0,5.0
124,2002,Canadian Grand Prix,35,0,1,Canadian,1,16,Honda,British,9,0.0,82000,44.0,0,159,0.0,0.0
124,2002,Canadian Grand Prix,44,0,0,French,0,16,Honda,British,11,0.0,82009,51.0,0,168,0.0,0.0
124,2002,Canadian Grand Prix,11,0,0,Japanese,0,17,Honda,Irish,15,0.0,82001,22.0,0,135,6.0,0.0
124,2002,Canadian Grand Prix,21,0,0,Italian,0,17,Honda,Irish,6,2.0,79001,77.0,0,145,6.0,6.0
124,2002,Canadian Grand Prix,62,0,0,Malaysian,0,18,Asiatech,Italian,22,0.0,83008,29.0,0,186,2.0,0.0
124,2002,Canadian Grand Prix,17,0,0,Australian,0,18,Asiatech,Italian,21,0.0,80000,76.0,0,141,2.0,2.0
124,2002,Canadian Grand Prix,37,0,0,Spanish,0,19,Cosworth,British,16,0.0,81000,76.0,0,161,3.0,0.0
124,2002,Canadian Grand Prix,56,0,0,British,0,19,Cosworth,British,14,0.0,81001,76.0,0,180,3.0,3.0
124,2002,Canadian Grand Prix,59,0,0,Brazilian,0,21,Cosworth,British,17,0.0,80001,76.0,0,183,2.0,0.0
124,2002,Canadian Grand Prix,49,0,0,German,0,21,Cosworth,British,19,1.0,80006,77.0,0,173,2.0,2.0
125,2002,European Grand Prix,8,0,1,Finnish,0,1,Mercedes,British,6,3.0,Not Found,70.0,0,133,37.0,11.0
125,2002,European Grand Prix,14,0,0,British,0,1,Mercedes,British,5,6.0,76004,70.0,0,139,37.0,26.0
125,2002,European Grand Prix,31,1,0,Colombian,0,3,BMW,British,1,0.0,76000,56.0,0,156,57.0,27.0
125,2002,European Grand Prix,23,0,0,German,0,3,BMW,British,2,0.0,76004,70.0,0,148,57.0,30.0
125,2002,European Grand Prix,15,0,0,Italian,0,4,Renault,French,7,1.0,77001,70.0,0,140,14.0,4.0
125,2002,European Grand Prix,18,0,1,British,0,4,Renault,French,8,0.0,78007,65.0,0,143,14.0,10.0
125,2002,European Grand Prix,30,0,1,German,0,6,Ferrari,Italian,3,10.0,76000,70.0,0,155,102.0,76.0
125,2002,European Grand Prix,22,0,0,Brazilian,0,6,Ferrari,Italian,4,4.0,76001,70.0,1,147,102.0,26.0
125,2002,European Grand Prix,63,0,0,Finnish,0,7,Toyota,Japanese,10,0.0,78005,41.0,0,188,2.0,2.0
125,2002,European Grand Prix,66,0,0,British,0,7,Toyota,Japanese,13,0.0,78003,45.0,0,191,2.0,0.0
125,2002,European Grand Prix,2,1,0,German,0,15,Petronas,Swiss,9,0.0,77003,69.0,0,127,9.0,5.0
125,2002,European Grand Prix,13,0,0,Brazilian,0,15,Petronas,Swiss,11,0.0,77000,69.0,0,138,9.0,4.0
125,2002,European Grand Prix,44,0,0,French,0,16,Honda,British,12,0.0,77002,69.0,0,169,0.0,0.0
125,2002,European Grand Prix,35,0,1,Canadian,0,16,Honda,British,19,0.0,80001,8.0,0,160,0.0,0.0
125,2002,European Grand Prix,11,0,0,Japanese,0,17,Honda,Irish,14,0.0,77003,69.0,0,136,6.0,0.0
125,2002,European Grand Prix,21,0,0,Italian,0,17,Honda,Irish,18,2.0,77007,70.0,0,146,6.0,6.0
125,2002,European Grand Prix,17,0,0,Australian,0,18,Asiatech,Italian,20,0.0,78008,69.0,0,142,2.0,2.0
125,2002,European Grand Prix,62,0,0,Malaysian,0,18,Asiatech,Italian,22,0.0,78005,68.0,0,187,2.0,0.0
125,2002,European Grand Prix,56,0,0,British,0,19,Cosworth,British,17,0.0,78008,41.0,0,181,3.0,3.0
125,2002,European Grand Prix,37,0,0,Spanish,0,19,Cosworth,British,16,0.0,79000,29.0,0,162,3.0,0.0
125,2002,European Grand Prix,49,0,0,German,0,21,Cosworth,British,15,0.0,78009,69.0,0,174,2.0,2.0
125,2002,European Grand Prix,59,0,0,Brazilian,0,21,Cosworth,British,21,0.0,79001,16.0,0,184,2.0,0.0
126,2002,British Grand Prix,8,0,1,Finnish,0,1,Mercedes,British,5,4.0,Not Found,60.0,0,134,37.0,11.0
126,2002,British Grand Prix,14,0,0,British,1,1,Mercedes,British,6,0.0,95006,27.0,0,140,37.0,26.0
126,2002,British Grand Prix,23,0,0,German,0,3,BMW,British,4,3.0,94009,60.0,0,149,61.0,30.0
126,2002,British Grand Prix,31,1,0,Colombian,0,3,BMW,British,1,0.0,95006,27.0,0,157,61.0,31.0
126,2002,British Grand Prix,15,0,0,Italian,0,4,Renault,French,7,0.0,94002,59.0,0,141,14.0,4.0
126,2002,British Grand Prix,18,0,1,British,1,4,Renault,French,12,2.0,94007,60.0,0,144,14.0,10.0
126,2002,British Grand Prix,22,0,0,Brazilian,0,6,Ferrari,Italian,2,10.0,93008,60.0,0,148,118.0,32.0
126,2002,British Grand Prix,30,0,1,German,0,6,Ferrari,Italian,3,6.0,92002,60.0,1,156,118.0,86.0
126,2002,British Grand Prix,63,0,0,Finnish,0,7,Toyota,Japanese,8,0.0,95003,51.0,0,189,2.0,2.0
126,2002,British Grand Prix,66,0,0,British,1,7,Toyota,Japanese,15,0.0,96005,59.0,0,192,2.0,0.0
126,2002,British Grand Prix,13,0,0,Brazilian,0,15,Petronas,Swiss,11,1.0,95007,59.0,0,139,10.0,4.0
126,2002,British Grand Prix,2,1,0,German,0,15,Petronas,Swiss,10,0.0,94002,59.0,0,128,10.0,6.0
126,2002,British Grand Prix,44,0,0,French,0,16,Honda,British,13,0.0,95006,59.0,0,170,5.0,2.0
126,2002,British Grand Prix,35,0,1,Canadian,0,16,Honda,British,9,0.0,95008,59.0,0,161,5.0,3.0
126,2002,British Grand Prix,11,0,0,Japanese,0,17,Honda,Irish,14,0.0,95000,58.0,0,137,6.0,0.0
126,2002,British Grand Prix,21,0,0,Italian,0,17,Honda,Irish,17,0.0,97000,26.0,0,147,6.0,6.0
126,2002,British Grand Prix,17,0,0,Australian,0,18,Asiatech,Italian,20,0.0,96009,58.0,0,143,2.0,2.0
126,2002,British Grand Prix,56,0,0,British,1,19,Cosworth,British,19,0.0,97007,41.0,0,182,3.0,3.0
126,2002,British Grand Prix,37,0,0,Spanish,0,19,Cosworth,British,21,0.0,96006,59.0,0,163,3.0,0.0
126,2002,British Grand Prix,59,0,0,Brazilian,0,21,Cosworth,British,18,0.0,95004,59.0,0,185,2.0,0.0
126,2002,British Grand Prix,49,0,0,German,0,21,Cosworth,British,16,0.0,95005,59.0,0,175,2.0,2.0
127,2002,French Grand Prix,8,0,1,Finnish,0,1,Mercedes,British,4,0.0,Not Found,44.0,0,135,47.0,17.0
127,2002,French Grand Prix,14,0,0,British,0,1,Mercedes,British,6,0.0,85005,58.0,0,141,47.0,30.0
127,2002,French Grand Prix,23,0,0,German,0,3,BMW,British,5,0.0,85006,59.0,0,150,66.0,32.0
127,2002,French Grand Prix,31,1,0,Colombian,0,3,BMW,British,1,4.0,85005,60.0,0,158,66.0,34.0
127,2002,French Grand Prix,15,0,0,Italian,0,4,Renault,French,8,0.0,87005,29.0,0,142,15.0,4.0
127,2002,French Grand Prix,18,0,1,British,0,4,Renault,French,7,0.0,86001,54.0,0,145,15.0,11.0
127,2002,French Grand Prix,22,0,0,Brazilian,0,6,Ferrari,Italian,3,6.0,83001,60.0,0,149,128.0,32.0
127,2002,French Grand Prix,30,0,1,German,0,6,Ferrari,Italian,2,10.0,84008,60.0,1,157,128.0,96.0
127,2002,French Grand Prix,63,0,0,Finnish,0,7,Toyota,Japanese,16,0.0,87007,15.0,0,190,2.0,2.0
127,2002,French Grand Prix,66,0,0,British,0,7,Toyota,Japanese,17,0.0,Not Found,0.0,0,193,2.0,0.0
127,2002,French Grand Prix,13,0,0,Brazilian,0,15,Petronas,Swiss,12,0.0,85001,59.0,0,140,10.0,4.0
127,2002,French Grand Prix,2,1,0,German,0,15,Petronas,Swiss,10,1.0,85000,59.0,0,129,10.0,6.0
127,2002,French Grand Prix,44,0,0,French,1,16,Honda,British,11,2.0,85001,59.0,0,171,5.0,2.0
127,2002,French Grand Prix,35,0,1,Canadian,0,16,Honda,British,13,3.0,85009,59.0,0,162,5.0,3.0
127,2002,French Grand Prix,11,0,0,Japanese,0,17,Honda,Irish,14,0.0,86008,50.0,0,138,6.0,0.0
127,2002,French Grand Prix,21,0,0,Italian,0,17,Honda,Irish,0,0.0,85001,59.0,0,148,6.0,6.0
127,2002,French Grand Prix,17,0,0,Australian,0,18,Asiatech,Italian,18,0.0,88003,9.0,0,144,2.0,2.0
127,2002,French Grand Prix,62,0,0,Malaysian,0,18,Asiatech,Italian,19,,,,0,189,2.0,0.0
127,2002,French Grand Prix,56,0,0,British,0,19,Cosworth,British,9,0.0,88008,23.0,0,183,3.0,3.0
127,2002,French Grand Prix,37,0,0,Spanish,0,19,Cosworth,British,15,0.0,86005,58.0,0,164,3.0,0.0
127,2002,French Grand Prix,49,0,0,German,0,21,Cosworth,British,0,0.0,88001,20.0,0,176,2.0,2.0
127,2002,French Grand Prix,59,0,0,Brazilian,0,21,Cosworth,British,0,0.0,87003,28.0,0,186,2.0,0.0
128,2002,German Grand Prix,8,0,1,Finnish,0,1,Mercedes,British,5,6.0,Not Found,72.0,0,136,49.0,17.0
